,NumDots,UrlLength,AtSymbol,NumDash,NumPercent,NumQueryComponents,IpAddress,HttpsInHostname,PathLevel,PathLength,NumNumericChars,Phising
4390,2,74,0,1,0,0,0,0,13,58,0,1
4391,3,65,0,0,0,0,0,0,5,32,0,1
4392,3,64,0,1,0,0,0,0,4,35,1,1
4393,3,48,0,1,0,0,0,0,2,24,0,1
4394,2,60,0,1,0,0,0,0,4,35,1,1
4395,3,49,0,0,0,0,0,0,3,24,0,1
4396,3,50,0,0,0,0,0,0,2,23,0,1
4397,4,61,0,0,0,0,0,0,3,38,0,1
4398,3,66,0,1,0,0,0,0,3,32,0,1
4399,3,92,0,2,0,0,0,0,8,72,4,1
4400,3,37,0,0,0,0,0,0,1,11,3,1
4401,10,82,0,0,0,0,0,0,1,58,0,1
4402,4,50,0,0,0,0,0,0,3,26,0,1
4403,4,60,0,0,0,0,0,0,3,25,0,1
4404,4,67,0,0,0,0,0,0,3,32,0,1
4405,4,79,0,0,1,0,0,0,3,44,2,1
4406,4,57,0,0,0,0,0,0,2,22,0,1
4407,4,62,0,0,0,0,0,0,3,27,0,1
4408,4,63,0,1,0,0,0,0,3,35,0,1
4409,2,35,0,0,0,0,0,0,1,10,0,1
4410,4,55,0,0,0,0,0,0,3,28,0,1
4411,2,71,0,1,0,0,0,0,5,51,4,1
4412,2,50,0,1,0,0,0,0,4,34,0,1
4413,3,67,0,1,0,0,0,0,4,46,0,1
4414,2,88,0,1,0,0,0,0,5,68,50,1
4415,3,61,0,0,0,0,0,0,3,36,0,1
4416,3,60,0,0,0,0,0,0,3,29,0,1
4417,3,68,0,0,0,0,0,0,3,39,0,1
4418,3,60,0,0,0,0,0,0,4,41,0,1
4419,2,56,0,0,0,0,0,0,3,29,0,1
4420,2,64,0,0,0,0,0,0,3,39,0,1
4421,2,54,0,0,0,0,0,0,3,27,0,1
4422,2,59,0,0,0,0,0,0,3,34,0,1
4423,5,58,0,1,0,0,0,0,4,23,3,1
4424,4,64,0,1,0,0,0,0,4,29,3,1
4425,4,56,0,0,0,0,0,0,3,29,0,1
4426,3,46,0,0,0,0,0,0,2,17,0,1
4427,3,41,0,0,0,0,0,0,2,17,0,1
4428,3,50,0,0,0,0,0,0,2,26,0,1
4429,4,73,0,1,0,0,0,0,4,33,0,1
4430,2,37,0,0,0,0,0,0,2,17,0,1
4431,2,42,0,0,0,0,0,0,2,17,0,1
4432,2,58,0,1,0,0,0,0,4,32,0,1
4433,3,72,0,0,1,0,0,0,7,49,7,1
4434,2,38,0,0,0,0,0,0,3,19,0,1
4435,2,47,0,0,0,0,0,0,4,24,0,1
4436,5,51,0,0,0,0,0,0,2,29,0,1
4437,3,43,0,0,0,0,0,0,2,17,3,1
4438,2,73,0,1,0,0,0,0,7,52,0,1
4439,3,52,0,0,0,0,0,0,3,33,0,1
4440,4,73,0,1,0,0,0,0,6,49,6,1
4441,3,43,0,0,0,0,0,0,2,16,0,1
4442,3,63,0,0,0,0,0,0,5,35,1,1
4443,2,48,0,0,0,0,0,0,3,33,0,1
4444,2,32,0,0,0,0,0,0,3,17,0,1
4445,2,45,0,0,0,0,0,0,3,26,0,1
4446,3,69,0,1,0,0,0,0,6,49,6,1
4447,3,46,0,1,0,0,0,0,3,17,0,1
4448,4,81,0,1,0,0,0,0,3,45,0,1
4449,3,68,0,2,0,0,0,0,3,49,0,1
4450,2,62,0,1,0,0,0,0,4,24,4,1
4451,2,59,0,0,0,0,0,0,4,37,0,1
4452,3,75,0,1,0,0,0,0,7,51,7,1
4453,3,44,0,3,0,0,0,0,2,23,0,1
4454,2,53,0,1,0,0,0,0,3,23,0,1
4455,3,82,0,0,0,0,0,0,6,56,0,1
4456,4,98,0,4,0,0,0,0,5,55,10,1
4457,2,42,0,0,0,0,0,0,3,24,0,1
4458,2,63,0,0,0,0,0,0,4,45,0,1
4459,1,65,0,1,0,0,0,0,5,40,0,1
4460,3,42,0,0,0,0,0,0,2,20,0,1
4461,2,78,0,2,0,1,0,0,2,27,3,1
4462,3,59,0,1,1,0,0,0,3,29,2,1
4463,3,66,0,0,0,0,0,0,3,37,0,1
4464,2,51,0,0,0,0,0,0,3,33,0,1
4465,2,52,0,1,0,0,0,0,2,18,0,1
4466,2,54,0,0,0,0,0,0,5,36,0,1
4467,2,47,0,0,0,0,0,0,3,29,4,1
4468,3,71,0,0,0,0,0,0,5,42,0,1
4469,3,59,0,1,0,0,0,0,3,26,0,1
4470,3,223,0,0,0,1,0,0,5,59,111,1
4471,2,38,0,0,0,0,0,0,2,15,0,1
4472,4,43,0,0,0,0,0,0,2,23,3,1
4473,3,50,0,0,0,0,0,0,2,17,0,1
4474,3,55,0,0,0,0,0,0,2,22,0,1
4475,3,53,0,1,0,0,0,0,3,23,0,1
4476,2,61,0,0,0,0,0,0,3,37,0,1
4477,4,78,0,0,0,0,0,0,5,54,0,1
4478,2,55,0,1,0,0,0,0,3,26,0,1
4479,5,41,0,0,0,0,0,0,1,11,3,1
4480,4,54,0,1,0,0,0,0,4,33,0,1
4481,2,52,0,1,0,0,0,0,2,18,0,1
4482,3,73,0,0,0,0,0,0,5,41,3,1
4483,2,37,0,0,0,0,0,0,2,13,0,1
4484,4,38,0,0,0,0,0,0,1,9,1,1
4485,4,49,0,0,0,0,0,0,2,21,0,1
4486,3,52,0,0,0,0,0,0,3,22,0,1
4487,7,90,0,1,0,0,0,0,5,59,0,1
4488,4,91,0,1,4,0,0,0,4,60,12,1
4489,3,77,0,1,0,0,0,0,6,45,1,1
4490,6,69,0,0,0,1,1,0,2,17,11,1
4491,3,87,0,1,4,0,0,0,4,60,12,1
4492,2,66,0,0,0,0,0,0,5,38,4,1
4493,2,39,0,0,0,0,0,0,2,16,0,1
4494,3,95,0,1,0,0,0,0,6,73,14,1
4495,3,95,0,1,0,0,0,0,6,73,21,1
4496,3,38,0,0,0,0,0,0,1,10,0,1
4497,3,70,0,1,0,0,0,0,3,41,0,1
4498,6,53,0,0,0,0,0,0,3,28,1,1
4499,3,55,0,0,0,0,0,0,4,27,0,1
4500,3,47,0,0,0,0,0,0,2,18,1,1
4501,3,47,0,0,0,0,0,0,5,27,6,1
4502,3,79,0,1,0,2,0,0,4,29,24,1
4503,2,41,0,0,0,0,0,0,3,21,1,1
4504,3,58,0,0,0,0,0,0,5,36,0,1
4505,4,50,0,1,0,0,0,0,4,29,0,1
4506,2,32,0,0,0,0,0,0,2,15,0,1
4507,4,105,0,2,1,0,0,0,10,76,4,1
4508,4,73,0,2,0,0,0,0,4,46,0,1
4509,3,131,0,2,0,0,0,0,3,104,77,1
4510,3,62,0,0,0,0,0,0,3,37,0,1
4511,2,66,0,1,0,0,0,0,4,34,0,1
4512,2,49,0,0,0,0,0,0,4,25,0,1
4513,3,49,0,0,0,0,0,0,3,21,0,1
4514,2,37,0,0,0,0,0,0,2,9,0,1
4515,2,38,0,0,0,0,0,0,2,10,0,1
4516,3,43,0,0,0,0,0,0,2,15,0,1
4517,2,44,0,1,0,0,0,0,3,28,0,1
4518,3,39,0,0,0,0,0,0,3,22,0,1
4519,4,69,0,3,0,0,0,0,3,39,0,1
4520,3,64,0,0,0,1,0,0,2,13,7,1
4521,3,52,0,0,0,0,0,0,2,33,1,1
4522,3,56,0,0,0,0,0,0,3,23,0,1
4523,2,36,0,0,0,0,0,0,4,16,1,1
4524,3,112,0,0,0,0,0,0,3,93,24,1
4525,3,93,0,0,0,0,0,0,6,60,0,1
4526,2,45,0,0,0,0,0,0,4,24,0,1
4527,3,60,0,0,0,1,0,0,4,28,6,1
4528,3,65,0,3,0,0,0,0,3,39,0,1
4529,4,43,0,1,0,0,0,0,2,21,0,1
4530,3,101,0,2,1,0,0,0,10,76,4,1
4531,12,105,0,0,0,0,0,0,4,72,4,1
4532,11,96,0,0,0,0,0,0,4,63,0,1
4533,2,63,0,3,0,0,0,0,2,34,0,1
4534,6,74,0,0,0,0,0,0,2,49,3,1
4535,2,57,0,2,0,0,0,0,4,35,0,1
4536,6,72,0,0,0,0,0,0,4,38,0,1
4537,5,68,0,0,0,0,0,0,4,38,0,1
4538,3,55,0,1,0,0,0,0,4,35,0,1
4539,3,122,0,2,0,0,0,0,7,90,0,1
4540,3,74,0,0,0,0,0,0,9,57,3,1
4541,2,59,0,0,0,0,0,0,4,37,1,1
4542,4,50,0,0,0,0,0,0,3,26,0,1
4543,6,101,0,0,2,0,0,0,3,76,13,1
4544,3,71,0,1,0,0,0,0,5,41,1,1
4545,3,55,0,0,0,0,0,0,3,33,0,1
4546,2,67,0,1,0,0,0,0,5,41,1,1
4547,3,49,0,0,0,0,0,0,2,22,0,1
4548,4,83,0,1,0,0,0,0,6,51,0,1
4549,3,67,0,0,0,0,0,0,2,37,0,1
4550,2,42,0,0,0,0,0,0,4,22,0,1
4551,2,78,0,1,0,0,0,0,5,58,4,1
4552,3,92,0,3,0,0,0,0,4,62,0,1
4553,4,44,0,1,0,0,0,0,2,20,0,1
4554,4,45,0,1,0,0,1,0,2,24,11,1
4555,3,111,0,1,0,0,0,0,4,85,20,1
4556,2,69,0,2,0,0,0,0,3,47,7,1
4557,4,110,0,1,0,0,0,0,10,84,0,1
4558,4,55,0,1,0,0,0,0,4,35,0,1
4559,2,63,0,0,0,0,0,0,2,37,0,1
4560,3,47,0,0,0,0,0,0,3,17,1,1
4561,2,99,0,1,0,4,0,0,5,41,1,1
4562,3,67,0,0,0,0,0,0,3,45,0,1
4563,2,45,0,0,0,0,0,0,2,18,0,1
4564,3,40,0,1,0,0,0,0,2,20,0,1
4565,2,37,0,1,0,0,0,0,2,21,0,1
4566,5,66,0,1,0,0,0,0,4,42,0,1
4567,2,88,0,3,0,0,0,0,4,62,0,1
4568,3,68,0,0,0,0,0,0,4,42,4,1
4569,3,54,0,1,0,0,0,0,3,31,0,1
4570,6,86,0,1,0,0,0,0,5,59,0,1
4571,2,71,0,0,0,0,0,0,5,47,4,1
4572,3,62,0,0,0,0,0,0,5,40,0,1
4573,2,50,0,1,0,0,0,0,3,31,0,1
4574,4,71,0,1,0,0,0,0,4,50,0,1
4575,5,57,0,0,0,0,0,0,2,24,2,1
4576,5,56,0,0,0,0,0,0,2,23,3,1
4577,5,54,0,0,0,0,0,0,2,21,2,1
4578,2,73,0,1,0,0,0,0,6,40,0,1
4579,3,51,0,0,0,0,0,0,3,31,10,1
4580,3,55,0,0,0,0,0,0,4,30,4,1
4581,3,56,0,0,0,0,0,0,4,31,4,1
4582,2,62,0,1,1,0,0,0,4,47,3,1
4583,3,34,0,0,0,0,0,0,3,14,0,1
4584,3,72,0,0,0,0,0,0,4,43,0,1
4585,5,58,0,1,0,0,0,0,3,39,0,1
4586,4,130,0,0,0,0,0,0,13,108,0,1
4587,3,67,0,1,0,0,0,0,5,43,0,1
4588,3,67,0,1,0,0,0,0,5,43,0,1
4589,3,80,0,2,0,0,0,0,6,56,15,1
4590,3,72,0,1,0,0,0,0,5,43,0,1
4591,4,52,0,1,0,0,0,0,3,26,0,1
4592,3,45,0,0,0,0,0,0,3,23,0,1
4593,2,38,0,0,0,0,0,0,2,18,0,1
4594,2,47,0,0,0,0,0,0,4,27,0,1
4595,2,78,0,0,0,0,0,0,5,51,0,1
4596,2,55,0,0,0,0,0,0,4,31,0,1
4597,3,46,0,0,0,0,0,0,3,22,0,1
4598,2,68,0,0,0,0,0,0,7,48,15,1
4599,2,74,0,1,1,0,0,0,6,46,7,1
4600,2,34,0,0,0,0,0,0,1,13,0,1
4601,2,57,0,0,0,0,0,0,5,34,0,1
4602,2,73,0,1,0,0,0,0,8,55,0,1
4603,2,49,0,1,0,0,0,0,2,18,0,1
4604,2,46,0,0,0,0,0,0,3,22,0,1
4605,2,61,0,1,0,0,0,0,5,41,0,1
4606,3,79,0,2,0,0,0,0,4,33,0,1
4607,2,57,0,0,0,0,0,0,3,28,4,1
4608,2,64,0,1,0,0,0,0,4,30,0,1
4609,3,58,0,0,0,0,0,0,5,32,0,1
4610,3,100,0,0,0,0,0,0,4,74,0,1
4611,2,39,0,0,0,0,0,0,3,20,0,1
4612,2,35,0,0,0,0,0,0,2,12,0,1
4613,3,47,0,0,0,0,0,0,4,23,0,1
4614,2,54,0,1,0,0,0,0,2,6,0,1
4615,2,40,0,0,0,0,0,0,2,14,0,1
4616,2,61,0,0,0,0,0,0,5,46,1,1
4617,2,56,0,0,0,0,0,0,2,24,0,1
4618,3,59,0,0,0,0,0,0,4,33,0,1
4619,4,52,0,0,0,0,0,0,4,28,0,1
4620,5,48,0,0,0,0,0,0,2,19,2,1
4621,2,44,0,0,0,0,0,0,3,24,1,1
4622,3,50,0,0,0,0,0,0,4,24,0,1
4623,3,57,0,1,0,0,0,0,4,37,0,1
4624,3,48,0,0,0,0,0,0,4,28,0,1
4625,2,78,0,1,0,0,0,0,6,52,1,1
4626,3,48,0,1,0,0,0,0,3,24,2,1
4627,3,66,0,0,0,0,0,0,4,30,6,1
4628,2,60,0,0,0,0,0,0,4,36,0,1
4629,2,47,0,0,0,0,0,0,2,18,2,1
4630,4,43,0,0,0,0,0,0,2,18,0,1
4631,2,62,0,1,0,0,0,0,4,34,0,1
4632,2,110,0,1,0,4,0,0,6,52,1,1
4633,2,53,0,1,0,0,0,0,2,6,0,1
4634,2,53,0,1,0,0,0,0,2,6,0,1
4635,2,61,0,1,0,0,0,0,3,14,0,1
4636,3,47,0,0,0,0,0,0,4,23,0,1
4637,3,46,0,0,0,0,0,0,4,22,0,1
4638,2,64,0,1,0,0,0,0,5,39,0,1
4639,2,39,0,0,0,0,0,0,3,19,0,1
4640,4,62,0,1,0,0,0,0,5,43,0,1
4641,2,38,0,0,0,0,0,0,3,19,0,1
4642,3,51,0,0,0,0,0,0,3,26,0,1
4643,8,106,0,0,0,0,0,0,4,82,0,1
4644,4,108,0,5,0,0,0,0,6,84,0,1
4645,4,80,0,0,0,0,0,0,3,56,0,1
4646,2,63,0,1,0,0,0,0,4,46,0,1
4647,2,67,0,1,0,0,0,0,4,38,0,1
4648,3,97,0,2,0,0,0,0,7,65,0,1
4649,2,53,0,1,0,0,0,0,2,6,0,1
4650,2,66,0,0,0,0,0,0,5,48,0,1
4651,5,70,0,0,0,0,0,0,5,44,0,1
4652,3,102,0,2,0,0,0,0,8,70,1,1
4653,3,83,0,1,0,0,0,0,6,51,1,1
4654,3,94,0,2,0,0,0,0,7,62,0,1
4655,3,36,0,0,0,0,0,0,1,12,0,1
4656,3,40,0,0,0,0,0,0,2,16,0,1
4657,4,64,0,1,0,0,0,0,3,40,0,1
4658,3,45,0,0,0,0,0,0,2,21,0,1
4659,3,42,0,0,0,0,0,0,2,18,0,1
4660,3,44,0,0,0,0,0,0,2,20,0,1
4661,3,66,0,0,0,0,0,0,5,39,0,1
4662,3,84,0,0,0,0,0,0,6,57,0,1
4663,4,42,0,0,0,0,0,0,2,18,0,1
4664,8,126,0,0,0,2,0,0,3,24,0,1
4665,3,66,0,0,0,0,0,0,4,45,1,1
4666,1,132,0,2,0,1,0,0,7,76,43,1
4667,3,42,0,0,0,0,0,0,2,15,0,1
4668,2,50,0,1,0,0,0,0,3,28,0,1
4669,3,78,0,0,0,0,0,0,6,51,0,1
4670,2,78,0,2,4,0,0,0,3,55,8,1
4671,5,66,0,1,0,0,0,0,5,43,0,1
4672,2,40,0,1,0,0,0,0,3,19,5,1
4673,2,62,0,1,0,0,0,0,3,34,6,1
4674,2,61,0,1,0,0,0,0,3,30,0,1
4675,2,92,0,2,4,0,0,0,5,61,8,1
4676,2,81,0,1,2,0,0,0,5,50,4,1
4677,3,58,0,0,0,0,0,0,3,27,0,1
4678,5,58,0,0,0,0,0,0,2,21,2,1
4679,3,213,0,1,0,3,0,0,6,72,41,1
4680,4,58,0,1,0,0,0,0,4,38,0,1
4681,2,61,0,1,0,0,0,0,5,39,0,1
4682,3,55,0,0,0,0,0,0,4,30,4,1
4683,3,73,0,1,0,0,0,0,6,52,0,1
4684,3,75,0,0,0,1,0,0,5,48,0,1
4685,3,104,0,0,0,0,0,0,7,76,0,1
4686,4,53,0,0,0,0,0,0,2,22,0,1
4687,3,70,0,0,0,0,0,0,5,48,0,1
4688,3,74,0,0,0,0,0,0,5,48,0,1
4689,3,76,0,1,0,0,0,0,6,53,0,1
4690,3,75,0,1,0,0,0,0,6,52,0,1
4691,3,71,0,1,0,0,0,0,5,42,0,1
4692,2,45,0,0,0,0,0,0,1,15,0,1
4693,3,43,0,1,0,0,0,0,4,22,0,1
4694,3,66,0,1,0,0,0,0,5,39,0,1
4695,3,70,0,1,0,0,0,0,5,39,0,1
4696,2,54,0,0,0,0,0,0,4,27,0,1
4697,2,42,0,0,0,0,0,0,3,27,0,1
4698,5,59,0,0,0,0,0,0,2,21,1,1
4699,4,98,0,1,0,0,0,0,7,70,5,1
4700,3,39,0,0,0,0,0,0,1,17,2,1
4701,2,39,0,0,0,0,0,0,2,18,0,1
4702,3,77,0,0,0,0,0,0,5,50,0,1
4703,3,67,0,0,0,0,0,0,5,40,0,1
4704,3,64,0,0,0,0,0,0,4,37,0,1
4705,3,106,0,2,0,0,0,0,8,74,0,1
4706,2,51,0,3,0,0,0,0,1,11,0,1
4707,5,57,0,0,0,0,0,0,2,21,1,1
4708,5,56,0,0,0,0,0,0,2,21,1,1
4709,2,56,0,1,0,0,0,0,4,31,0,1
4710,2,66,0,1,0,0,0,0,4,38,8,1
4711,2,61,0,1,0,0,0,0,5,39,0,1
4712,2,30,0,0,0,0,0,0,2,4,0,1
4713,4,63,0,1,0,0,0,0,3,39,0,1
4714,3,44,0,0,0,0,0,0,1,11,0,1
4715,3,42,0,0,0,0,0,0,1,21,7,1
4716,2,65,0,1,0,0,0,0,5,41,0,1
4717,3,42,0,0,0,0,0,0,3,19,1,1
4718,4,179,0,0,0,7,0,0,3,24,25,1
4719,4,49,0,0,0,0,0,0,1,15,1,1
4720,2,39,0,2,0,0,0,0,1,17,0,1
4721,3,58,0,1,0,0,0,0,5,37,0,1
4722,3,42,0,0,0,0,0,0,1,12,1,1
4723,3,53,0,0,0,0,0,0,1,19,0,1
4724,2,46,0,2,0,0,0,0,2,22,1,1
4725,2,83,0,1,0,0,0,0,2,55,0,1
4726,4,140,0,0,0,1,0,0,4,32,27,1
4727,2,142,0,2,0,1,0,0,5,113,39,1
4728,3,58,0,0,0,0,0,0,5,31,0,1
4729,2,36,0,0,0,0,0,0,2,14,0,1
4730,2,58,0,1,0,0,0,0,3,26,1,1
4731,3,46,0,0,0,0,0,0,4,22,0,1
4732,3,70,0,0,0,1,0,0,4,29,3,1
4733,3,61,0,0,0,0,0,0,5,38,0,1
4734,3,46,0,0,0,0,0,0,3,27,0,1
4735,3,56,0,1,1,0,0,0,2,31,2,1
4736,3,57,0,1,1,0,0,0,2,32,2,1
4737,3,63,0,1,1,0,0,0,2,38,2,1
4738,3,80,0,1,4,0,0,0,2,55,8,1
4739,2,64,0,1,0,0,0,0,4,36,6,1
4740,3,60,0,0,0,0,0,0,2,35,9,1
4741,3,69,0,1,0,0,0,0,5,41,0,1
4742,3,71,0,0,0,1,0,0,4,29,4,1
4743,2,49,0,1,0,0,0,0,4,27,1,1
4744,4,81,0,0,0,1,0,0,3,56,0,1
4745,2,42,0,0,0,0,0,0,4,24,0,1
4746,2,56,0,1,0,0,0,0,2,5,0,1
4747,2,55,0,1,0,0,0,0,2,6,0,1
4748,2,56,0,0,0,0,0,0,3,34,0,1
4749,3,52,0,0,0,0,0,0,3,23,0,1
4750,4,83,0,2,0,0,0,0,4,33,0,1
4751,3,44,0,0,0,0,0,0,2,20,0,1
4752,3,35,0,0,0,0,0,0,1,10,3,1
4753,2,64,0,1,0,0,0,0,4,33,0,1
4754,3,54,0,0,0,0,0,0,3,29,0,1
4755,3,42,0,0,0,0,0,0,1,11,0,1
4756,3,72,0,0,0,0,0,0,3,48,3,1
4757,3,66,0,1,0,0,0,0,4,42,0,1
4758,1,73,0,0,0,1,0,0,4,42,29,1
4759,2,72,0,0,0,0,0,0,4,45,0,1
4760,2,49,0,0,0,0,0,0,3,31,0,1
4761,2,57,0,0,0,0,0,0,4,35,0,1
4762,4,104,0,0,0,0,0,0,7,77,0,1
4763,2,45,0,0,0,0,0,0,3,23,0,1
4764,8,101,0,0,0,0,0,0,8,75,1,1
4765,3,63,0,0,0,0,0,0,3,28,0,1
4766,3,85,0,1,0,0,0,0,6,46,4,1
4767,3,47,0,0,0,0,0,0,3,23,0,1
4768,2,61,0,1,0,0,0,0,4,34,0,1
4769,3,65,0,0,0,0,0,0,7,45,2,1
4770,3,56,0,1,0,0,0,0,2,16,0,1
4771,3,64,0,0,0,0,0,0,4,33,0,1
4772,3,66,0,2,0,0,0,0,3,41,0,1
4773,2,65,0,0,0,0,0,0,6,46,0,1
4774,2,70,0,0,0,0,0,0,6,44,0,1
4775,2,59,0,0,0,0,0,0,4,32,0,1
4776,2,64,0,1,1,0,0,0,4,47,3,1
4777,3,91,0,0,0,0,0,0,8,62,0,1
4778,4,52,0,0,0,0,0,0,4,28,0,1
4779,3,71,0,0,0,0,0,0,4,38,0,1
4780,2,47,0,0,0,0,0,0,3,20,0,1
4781,3,144,0,2,0,0,0,0,7,123,20,1
4782,2,48,0,1,0,0,0,0,3,30,0,1
4783,5,57,0,0,0,0,0,0,2,21,1,1
4784,2,66,0,1,0,0,0,0,3,41,0,1
4785,3,80,0,2,2,0,0,0,5,46,4,1
4786,10,92,0,0,0,0,0,0,4,63,0,1
4787,2,41,0,0,0,0,0,0,3,18,0,1
4788,2,53,0,0,0,0,0,0,3,31,0,1
4789,4,83,0,1,0,0,0,0,5,56,0,1
4790,4,66,0,1,0,0,0,0,6,39,0,1
4791,2,46,0,0,0,0,0,0,2,18,0,1
4792,8,95,0,0,0,0,0,0,7,69,1,1
4793,2,110,0,0,0,0,0,0,8,84,4,1
4794,2,56,0,0,0,0,0,0,4,34,0,1
4795,2,172,0,0,0,2,0,0,6,88,39,1
4796,2,108,0,3,0,0,0,0,7,89,0,1
4797,4,77,0,0,0,0,0,0,6,42,0,1
4798,2,46,0,0,0,0,0,0,3,26,0,1
4799,3,52,0,0,0,1,0,0,2,17,10,1
4800,2,67,0,1,1,0,0,0,4,50,3,1
4801,3,56,0,0,0,0,0,0,4,31,0,1
4802,3,47,0,2,0,0,0,0,2,21,0,1
4803,2,97,0,1,0,0,0,0,7,70,4,1
4804,11,101,0,0,0,0,0,0,4,72,4,1
4805,2,47,0,0,0,0,0,0,3,25,0,1
4806,3,57,0,0,0,0,0,0,4,25,0,1
4807,4,52,0,0,0,0,0,0,3,24,0,1
4808,2,55,0,1,0,0,0,0,4,33,0,1
4809,2,42,0,0,0,0,0,0,3,19,0,1
4810,3,39,0,0,0,0,0,0,3,14,0,1
4811,4,48,0,0,0,0,0,0,3,19,0,1
4812,3,33,0,0,0,0,0,0,1,6,1,1
4813,4,48,0,0,0,0,0,0,3,19,0,1
4814,4,43,0,0,0,0,0,0,3,14,0,1
4815,4,44,0,0,0,0,0,0,3,15,0,1
4816,2,46,0,1,0,0,0,0,3,27,0,1
4817,3,42,0,0,0,0,0,0,2,17,0,1
4818,2,59,0,1,0,0,0,0,4,30,0,1
4819,6,188,0,6,0,0,0,0,6,156,43,1
4820,2,67,0,0,0,0,0,0,4,37,0,1
4821,2,46,0,0,0,0,0,0,3,26,1,1
4822,2,44,0,0,0,0,0,0,3,24,1,1
4823,2,43,0,0,0,0,0,0,3,23,1,1
4824,3,57,0,0,0,0,0,0,5,30,0,1
4825,2,57,0,1,0,0,0,0,2,8,0,1
4826,2,44,0,0,0,0,0,0,3,24,1,1
4827,3,64,0,0,0,0,0,0,5,39,0,1
4828,5,61,0,0,0,0,0,0,4,44,1,1
4829,5,62,0,0,0,0,0,0,5,37,1,1
4830,5,61,0,0,0,0,0,0,3,34,0,1
4831,3,55,0,1,0,0,0,0,3,24,0,1
4832,3,67,0,2,0,0,0,0,4,36,4,1
4833,2,44,0,0,0,0,0,0,2,16,0,1
4834,3,43,0,0,0,0,0,0,3,20,0,1
4835,3,54,0,2,0,0,0,0,5,32,0,1
4836,3,52,0,0,0,0,0,0,2,17,0,1
4837,2,50,0,0,0,0,0,0,4,25,0,1
4838,2,49,0,0,0,0,0,0,1,14,0,1
4839,4,69,0,1,0,0,0,0,4,40,0,1
4840,2,45,0,1,0,0,0,0,2,26,0,1
4841,2,53,0,1,0,0,0,0,2,17,0,1
4842,5,110,0,0,0,0,0,0,9,87,0,1
4843,3,47,0,1,0,0,0,0,3,19,0,1
4844,2,52,0,1,0,0,0,0,3,31,0,1
4845,2,43,0,1,0,0,0,0,3,19,0,1
4846,2,49,0,0,0,0,0,0,3,28,0,1
4847,5,74,0,0,0,0,0,0,4,50,0,1
4848,3,53,0,0,0,0,0,0,4,28,0,1
4849,4,57,0,0,0,0,0,0,4,28,0,1
4850,3,114,0,1,0,0,0,0,10,81,0,1
4851,2,62,0,1,0,0,0,0,4,35,0,1
4852,2,32,0,0,0,0,0,0,2,13,1,1
4853,2,130,0,0,0,0,0,0,6,107,25,1
4854,1,132,0,2,0,1,0,0,7,76,40,1
4855,1,132,0,2,0,1,0,0,7,76,43,1
4856,2,43,0,0,0,0,0,0,2,17,3,1
4857,2,57,0,1,0,0,0,0,4,33,0,1
4858,3,50,0,0,0,0,0,0,4,30,0,1
4859,2,42,0,0,0,0,0,0,3,23,0,1
4860,2,48,0,0,0,0,0,0,4,29,0,1
4861,2,66,0,0,0,0,0,0,6,44,0,1
4862,3,39,0,0,0,0,0,0,2,15,0,1
4863,2,61,0,0,0,0,0,0,4,31,0,1
4864,4,57,0,1,0,0,0,0,3,30,2,1
4865,4,76,0,4,0,0,0,0,4,44,0,1
4866,2,46,0,0,0,0,0,0,2,18,0,1
4867,3,59,0,0,0,0,0,0,5,32,0,1
4868,9,90,0,0,3,0,0,0,3,72,6,1
4869,2,49,0,0,0,0,0,0,2,31,0,1
4870,3,72,0,0,0,0,0,0,4,50,0,1
4871,4,65,0,1,0,0,0,0,3,34,0,1
4872,2,43,0,0,0,0,0,0,3,25,0,1
4873,2,43,0,0,0,0,0,0,3,25,0,1
4874,4,43,0,0,0,0,0,0,3,14,0,1
4875,6,65,0,0,0,0,0,0,3,34,0,1
4876,2,48,0,1,0,0,0,0,2,5,0,1
4877,2,63,0,1,0,0,0,0,4,36,0,1
4878,3,41,0,1,0,0,0,0,2,20,0,1
4879,4,71,0,0,0,2,0,0,2,16,0,1
4880,2,55,0,0,0,0,0,0,4,28,0,1
4881,2,44,0,0,0,0,0,0,5,25,0,1
4882,3,53,0,0,0,0,0,0,3,22,0,1
4883,2,76,0,2,2,0,0,0,5,46,4,1
4884,3,92,0,0,0,1,0,0,3,51,23,1
4885,3,62,0,1,0,0,0,0,3,35,3,1
4886,3,77,0,1,0,0,0,0,3,26,0,1
4887,3,58,0,0,0,0,0,0,4,39,1,1
4888,2,98,0,0,0,0,0,0,2,34,34,1
4889,3,38,0,0,0,0,0,0,3,21,0,1
4890,3,79,0,1,0,0,0,0,4,50,0,1
4891,2,52,0,1,0,0,0,0,5,30,0,1
4892,2,48,0,0,0,0,0,0,5,30,0,1
4893,3,61,0,0,0,1,0,0,3,24,0,1
4894,3,64,0,1,0,0,0,0,4,42,0,1
4895,3,55,0,0,0,0,0,0,2,19,0,1
4896,4,77,0,4,0,0,0,0,4,45,0,1
4897,3,65,0,2,0,0,0,0,5,43,0,1
4898,5,74,0,2,0,0,0,0,5,52,1,1
4899,3,63,0,3,0,0,0,0,5,41,0,1
4900,2,38,0,0,0,0,0,0,3,17,0,1
4901,6,58,0,0,0,0,0,0,3,41,0,1
4902,2,75,0,0,0,0,0,0,5,28,24,1
4903,2,48,0,0,0,0,0,0,5,28,0,1
4904,3,78,0,0,0,0,0,0,6,50,0,1
